사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
2208628907,(주)인터펫코리아,,0.0045,0.0023,0.0048,0.028,0.0103,0.0027,0.0093,0.484,0.4949,0.7958,,-0.0022,0.0025,0.0232,-0.0177,-0.0076,0.0066,0.4747,0.0109,0.3009,88.39
1098195633,(주)레알아이엔티,,,,,,,,0.0011,0.0009,0.0338,0.8645,,,,,,,,-0.0002,0.0329,0.8307,88.33
1098164988,젬하우시스주식회사,0.0089,0.0004,0.0004,0.0001,0.0014,0.0006,0.0034,0.0022,0.0033,0.3545,0.739,-0.0085,0.0,-0.0003,0.0013,-0.0008,0.0028,-0.0012,0.0011,0.3512,0.3845,88.26
2118738107,주식회사상원무역,,,,,,,0.0014,0.0414,0.1002,0.4567,0.7087,,,,,,,0.04,0.0588,0.3565,0.252,88.25
1068108726,(주)중앙에너비스,0.0247,0.0033,0.0014,0.1302,0.0086,0.0661,0.0374,0.0721,0.1599,0.5809,0.7382,-0.0214,-0.0019,0.1288,-0.1216,0.0575,-0.0287,0.0347,0.0878,0.421,0.1573,88.23
2098160749,주식회사제이에프티,,,,,0.0003,0.0002,0.0001,0.0004,0.1443,0.8762,0.8819,,,,,-0.0001,-0.0001,0.0003,0.1439,0.7319,0.0057,88.16
2298116010,(주)농협유통,0.0017,0.0096,0.0072,0.0009,0.0116,0.0438,0.0013,0.199,0.5713,0.8408,0.8625,0.0079,-0.0024,-0.0063,0.0107,0.0322,-0.0425,0.1977,0.3723,0.2695,0.0217,88.1
2158159247,(주)이효바이오싸이언스,,,,,,,0.0008,0.0003,0.0002,0.5565,0.8309,,,,,,,-0.0005,-0.0001,0.5563,0.2744,88.0
1058162708,(주)에스디상사,0.0049,0.0092,0.0079,0.0021,,,,0.0101,0.03,0.0403,0.7212,0.0043,-0.0013,-0.0058,,,,,0.0199,0.0103,0.6809,87.94
1218603706,(주)티피이솔루션,,,,,,,,0.0015,0.0455,0.555,0.7149,,,,,,,,0.044,0.5095,0.1599,87.93
1378120888,제이자원주식회사,0.0002,0.0007,0.0007,0.0004,0.0004,0.0006,0.0096,0.0008,0.2167,0.5788,0.7142,0.0005,0.0,-0.0003,0.0,0.0002,0.009,-0.0088,0.2159,0.3621,0.1354,87.93
4028157178,주식회사지오하우스,0.0003,0.0018,0.0029,0.0015,0.0031,0.0042,0.1194,0.0264,0.4538,0.4828,0.7502,0.0015,0.0011,-0.0014,0.0016,0.0011,0.1152,-0.093,0.4274,0.029,0.2674,87.91
5028132934,주식회사몽돌,,0.0037,0.0012,0.0029,0.0024,0.003,0.0038,0.0011,0.0095,0.1874,0.6817,,-0.0025,0.0017,-0.0005,0.0006,0.0008,-0.0027,0.0084,0.1779,0.4943,87.89
1118125367,(주)한가람약품,0.0018,0.0006,0.0011,0.0003,0.023,0.5665,0.0012,0.0011,0.1112,0.3232,0.6632,-0.0012,0.0005,-0.0008,0.0227,0.5435,-0.5653,-0.0001,0.1101,0.212,0.34,87.78
2178114644,하림스틸주식회사,0.0008,0.0031,0.0013,0.3416,0.001,0.0047,0.0014,0.0005,0.0104,0.4435,0.7025,0.0023,-0.0018,0.3403,-0.3406,0.0037,-0.0033,-0.0009,0.0099,0.4331,0.259,87.78
6088135807,모터스밸리주식회사,0.427,0.034,0.0085,0.013,0.0557,0.1501,0.0191,0.0392,0.0439,0.6519,0.7678,-0.393,-0.0255,0.0045,0.0427,0.0944,-0.131,0.0201,0.0047,0.608,0.1159,87.78
2148658726,(주)포엠아이,,,,0.0011,0.0006,0.0019,0.0005,0.0008,0.3888,0.5696,0.7165,,,,-0.0005,0.0013,-0.0014,0.0003,0.388,0.1808,0.1469,87.77
2048602389,에스지바이오사이언스주식회사,0.0002,0.0014,0.0055,0.0093,0.0029,0.0032,0.0035,0.0023,0.0009,0.7312,0.9689,0.0012,0.0041,0.0038,-0.0064,0.0003,0.0003,-0.0012,-0.0014,0.7303,0.2377,87.76
7168701158,주식회사위버스컴퍼니,,,,,,,0.0006,0.0001,0.1666,0.7344,0.7762,,,,,,,-0.0005,0.1665,0.5678,0.0418,87.76
2158140355,메디랩코리아(주),0.0029,0.0131,0.0234,0.3808,0.0049,0.0041,0.3563,0.0441,0.0163,0.4622,0.9751,0.0102,0.0103,0.3574,-0.3759,-0.0008,0.3522,-0.3122,-0.0278,0.4459,0.5129,87.71
1408162394,동보자원주식회사,,,,,,0.0008,0.0005,0.0024,0.0011,0.4117,0.9136,,,,,,-0.0003,0.0019,-0.0013,0.4106,0.5019,87.69
1208776635,불스원서비스주식회사,0.0041,0.0108,0.2333,0.0196,0.0619,0.035,0.279,0.0071,0.1171,0.6377,0.7271,0.0067,0.2225,-0.2137,0.0423,-0.0269,0.244,-0.2719,0.11,0.5206,0.0894,87.65
1328630218,주식회사삼원,,,0.0013,0.1011,0.9057,0.0295,0.0056,0.0041,0.0045,0.0146,0.7602,,,0.0998,0.8046,-0.8762,-0.0239,-0.0015,0.0004,0.0101,0.7456,87.62
2148738348,(주)모든오피스,0.0834,0.0145,0.0089,0.0601,0.0134,0.0075,0.0028,0.0154,0.0176,0.1589,0.6862,-0.0689,-0.0056,0.0512,-0.0467,-0.0059,-0.0047,0.0126,0.0022,0.1413,0.5273,87.56
1198139278,(주)윈시스템즈,0.5636,0.004,0.0044,0.0018,0.2001,0.037,0.3057,0.0022,0.0012,0.4511,0.897,-0.5596,0.0004,-0.0026,0.1983,-0.1631,0.2687,-0.3035,-0.001,0.4499,0.4459,87.53
4018127929,태영세라믹주식회사,0.0008,0.0017,0.0545,0.0062,0.0217,0.0066,0.0067,0.2418,0.8009,0.8171,0.8751,0.0009,0.0528,-0.0483,0.0155,-0.0151,0.0001,0.2351,0.5591,0.0162,0.058,87.49
2028138076,(주)동신툴피아,0.0037,0.0011,0.0007,0.0009,0.0011,0.003,0.0005,0.0008,0.0013,0.0078,0.754,-0.0026,-0.0004,0.0002,0.0002,0.0019,-0.0025,0.0003,0.0005,0.0065,0.7462,87.35
1378149755,민팃(주),,,,,,,,0.0028,0.0707,0.6006,0.7069,,,,,,,,0.0679,0.5299,0.1063,87.35
3838101617,적산개발,,,,,,,,0.0084,0.0309,0.8045,0.8233,,,,,,,,0.0225,0.7736,0.0188,87.3
1208156414,신의페트라(주),0.0015,0.0024,0.0091,0.002,0.0013,0.0025,0.0014,0.0016,0.278,0.5489,0.6851,0.0009,0.0067,-0.0071,-0.0007,0.0012,-0.0011,0.0002,0.2764,0.2709,0.1362,87.26
