사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1018653110,유진레저주식회사,2015,성장기,0,18.0,44.21,0.0,55.53,0.21,30.93,10.2,매우 안정
1018653110,유진레저주식회사,2016,성숙기,0,0.0,36.53,29.42,39.08,1.19,27.99,8.8,매우 안정
1018653110,유진레저주식회사,2017,성숙기,0,0.0,44.03,29.75,71.19,0.5,33.45,10.7,매우 안정
1018653110,유진레저주식회사,2018,성숙기,0,0.0,40.53,25.98,65.72,0.2,21.02,9.1,매우 안정
1018653110,유진레저주식회사,2019,성숙기,0,0.0,35.6,34.22,65.54,0.5,22.4,9.9,매우 안정
1018653110,유진레저주식회사,2020,성숙기,0,0.0,100.0,48.55,60.78,0.48,28.97,14.6,매우 안정
1018653110,유진레저주식회사,2021,성숙기,0,0.0,32.56,100.0,31.28,0.08,23.93,14.4,매우 안정
1018653110,유진레저주식회사,2022,성숙기,0,0.0,0.0,90.36,47.33,0.1,33.42,13.1,매우 안정
1018653110,유진레저주식회사,2023,성숙기,0,0.0,63.54,93.33,36.11,0.1,36.97,16.2,매우 안정
1018653110,유진레저주식회사,2024,성숙기,0,0.0,35.71,98.58,33.36,0.23,35.65,15.2,매우 안정
1028125209,천룡종합개발(주),2015,성장기,0,18.0,44.21,0.0,55.19,7.07,33.84,14.2,매우 안정
1028125209,천룡종합개발(주),2016,성장기,0,21.6,36.53,29.42,40.47,5.05,25.55,15.2,매우 안정
1028125209,천룡종합개발(주),2017,성장기,0,26.0,44.03,29.75,72.45,4.29,33.42,18.0,매우 안정
1028125209,천룡종합개발(주),2018,성숙기,0,0.0,40.53,25.98,67.98,25.04,37.89,23.7,매우 안정
1028125209,천룡종합개발(주),2019,성숙기,0,0.0,35.6,34.22,66.72,0.49,2.61,8.9,매우 안정
1028125209,천룡종합개발(주),2020,성숙기,0,0.0,100.0,48.55,59.73,0.53,29.01,14.6,매우 안정
1028125209,천룡종합개발(주),2021,성숙기,0,0.0,32.56,100.0,28.82,0.93,24.55,14.8,매우 안정
1028125209,천룡종합개발(주),2022,성숙기,0,0.0,0.0,90.36,48.9,0.17,32.71,13.2,매우 안정
1028125209,천룡종합개발(주),2023,성숙기,0,0.0,63.54,93.33,37.99,0.04,36.88,16.3,매우 안정
