사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
6098181401,(주)송원테크,,,,,,,,0.0021,0.0017,0.0115,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0098,0.0045,74.52
2048102332,순덕철강주식회사,0.0021,0.0035,0.0611,0.0092,0.0095,0.0046,0.0064,0.0328,0.0022,0.0027,0.0263,0.0014,0.0576,-0.0519,0.0003,-0.0049,0.0018,0.0264,-0.0306,0.0005,0.0236,74.22
3408800911,주식회사성아특수강,,,,,,,,,0.0009,0.005,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0033,73.76
6218134887,한국철강산업주식회사,0.0528,0.0142,0.0112,0.0012,0.0212,0.0237,0.0045,0.0015,0.0012,0.003,0.0132,-0.0386,-0.003,-0.01,0.02,0.0025,-0.0192,-0.003,-0.0003,0.0018,0.0102,73.73
5048127679,에이에프더블류(주),,,0.0015,0.0002,0.0009,0.0004,0.006,0.0362,0.0517,0.0423,0.0503,0.0,0.0,-0.0013,0.0007,-0.0005,0.0056,0.0302,0.0155,-0.0094,0.008,73.69
6038101199,동양야금공업(주),0.0001,0.0017,0.0009,0.0001,0.0007,0.0005,0.0014,0.0104,0.0207,0.0061,0.0381,0.0016,-0.0008,-0.0008,0.0006,-0.0002,0.0009,0.009,0.0103,-0.0146,0.032,73.5
1288105447,한국가로수보호(주),,,,,0.0027,0.0224,,,,,0.6731,0.0,0.0,0.0,0.0,0.0197,0.0,0.0,0.0,0.0,0.0,73.26
5048600791,(주)동양금속,,,,,,,,0.002,0.0008,0.0017,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012,0.0009,0.0131,73.17
1248720415,대신알루텍(주),,,0.001,0.0002,0.0017,0.002,0.0007,0.0012,0.002,0.0013,0.0274,0.0,0.0,-0.0008,0.0015,0.0003,-0.0013,0.0005,0.0008,-0.0007,0.0261,73.14
6068198373,천세철강(주),0.0,0.0017,0.0102,0.0002,0.0008,0.0005,,0.0007,0.0447,0.0005,0.0335,0.0017,0.0085,-0.01,0.0006,-0.0003,0.0,0.0,0.044,-0.0442,0.033,73.07
