사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1078113673,선진기업(주),2022,성장기,0,0.0,15.4,97.61,51.03,6.97,26.07
1078113673,선진기업(주),2023,성장기,0,55.11,27.2,98.86,37.35,39.67,79.89
1078113673,선진기업(주),2024,성숙기,0,68.67,0.0,100.0,48.22,15.16,12.11
1078166113,주식회사미래유지,2022,도입기,0,0.0,56.5,97.61,47.02,0.28,20.84
1078166113,주식회사미래유지,2023,도입기,0,55.11,89.8,98.86,34.73,6.66,62.77
1078166113,주식회사미래유지,2024,도입기,0,68.67,100.0,100.0,42.62,11.98,37.44
1078600246,(주)솔라플레이,2019,성장기,0,70.0,16.9,64.49,64.56,0.01,3.67
1078600246,(주)솔라플레이,2020,성장기,0,100.0,11.2,87.2,81.25,0.03,15.83
1078600246,(주)솔라플레이,2021,성장기,0,60.1,22.2,93.3,37.74,0.13,12.48
1078600246,(주)솔라플레이,2022,성장기,0,0.0,15.4,97.61,40.36,0.08,20.79
1078600246,(주)솔라플레이,2023,성숙기,0,55.11,0.0,98.86,29.77,0.62,59.0
1078600246,(주)솔라플레이,2024,쇠퇴기,0,68.67,68.3,100.0,34.8,4.61,36.62
1078678327,진천물자원주식회사,2015,쇠퇴기,0,89.44,100.0,0.0,48.43,3.35,10.06
1078678327,진천물자원주식회사,2016,쇠퇴기,0,67.33,100.0,54.88,49.25,2.48,20.81
1078678327,진천물자원주식회사,2017,쇠퇴기,0,69.01,100.0,53.96,63.8,0.67,22.62
1078678327,진천물자원주식회사,2018,쇠퇴기,0,45.71,100.0,59.52,63.17,0.35,25.05
1078678327,진천물자원주식회사,2019,쇠퇴기,0,70.0,100.0,64.49,66.08,0.69,4.0
1078678327,진천물자원주식회사,2020,조정기,0,100.0,16.3,87.2,84.01,1.73,16.72
1078700578,디쏠라에너지주식회사,2015,성숙기,0,89.44,8.0,0.0,49.85,0.19,16.09
1078700578,디쏠라에너지주식회사,2016,성숙기,0,67.33,3.7,54.88,45.74,0.85,22.03
1078700578,디쏠라에너지주식회사,2017,성숙기,0,69.01,9.9,53.96,61.26,0.11,23.44
1078700578,디쏠라에너지주식회사,2018,성숙기,0,45.71,3.3,59.52,61.05,0.02,25.22
1078700578,디쏠라에너지주식회사,2019,성숙기,0,70.0,0.0,64.49,64.01,0.15,3.81
1078700578,디쏠라에너지주식회사,2020,성숙기,0,100.0,0.0,87.2,81.22,0.07,15.74
1078700578,디쏠라에너지주식회사,2021,성숙기,0,60.1,0.0,93.3,38.52,0.12,12.43
1078700578,디쏠라에너지주식회사,2022,성숙기,0,0.0,0.0,97.61,48.67,1.09,21.66
1078700980,푸른군산지키미주식회사,2015,조정기,0,89.44,30.6,0.0,31.87,3.55,11.68
1078700980,푸른군산지키미주식회사,2016,조정기,0,67.33,25.4,54.88,38.83,4.13,21.98
1078700980,푸른군산지키미주식회사,2017,조정기,0,69.01,32.0,53.96,53.11,0.62,21.29
1078700980,푸른군산지키미주식회사,2018,조정기,0,45.71,28.3,59.52,52.05,0.41,25.13
1078700980,푸른군산지키미주식회사,2019,조정기,0,70.0,34.0,64.49,59.3,0.73,3.98
1078700980,푸른군산지키미주식회사,2020,조정기,0,100.0,16.3,87.2,79.16,1.97,16.9
1078700980,푸른군산지키미주식회사,2021,조정기,0,60.1,30.2,93.3,36.74,1.44,11.83
1078700980,푸른군산지키미주식회사,2022,쇠퇴기,0,0.0,100.0,97.61,47.11,11.62,29.48
1078700980,푸른군산지키미주식회사,2023,쇠퇴기,0,55.11,100.0,98.86,34.68,1.97,52.72
1078700980,푸른군산지키미주식회사,2024,쇠퇴기,0,68.67,68.3,100.0,42.7,7.53,37.82
1078711401,송도파워주식회사,2015,조정기,0,89.44,30.6,0.0,52.83,0.53,16.26
1078711401,송도파워주식회사,2016,조정기,0,67.33,25.4,54.88,43.86,0.27,21.29
1078711401,송도파워주식회사,2017,조정기,0,69.01,32.0,53.96,58.43,0.22,23.99
1078711401,송도파워주식회사,2018,조정기,0,45.71,28.3,59.52,58.83,0.03,25.15
1078711401,송도파워주식회사,2019,조정기,0,70.0,34.0,64.49,66.59,0.14,3.79
1078797864,주식회사에이티에너지,2015,성장기,0,89.44,0.0,0.0,,0.65,16.55
1078797864,주식회사에이티에너지,2016,성장기,0,67.33,0.0,54.88,45.74,0.09,21.05
1078797864,주식회사에이티에너지,2017,성장기,0,69.01,0.0,53.96,60.77,1.17,24.89
