column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
EBITDA마진,188,4463,0.152947,0.604102,0.628386,0.72405,-0.0775,0.1927,normal_high,161682.0,2.302981992302208e-46,2.2144057618290462e-45,1.0,1,
영업현금흐름비율,188,4463,0.300803,0.612429,0.596413,0.669865,-0.1366,0.2579,normal_high,216364.0,1.9650179899697338e-29,1.023446869775903e-28,1.0,1,
현금ROA,188,4463,0.342166,0.4973,0.395624,0.498952,-0.7733,0.2634,normal_high,220971.0,3.448925429227218e-28,1.6906497202094205e-27,1.0,1,
현금ROE,188,4463,0.517351,0.545452,0.480281,0.522765,-0.0986,0.3327,normal_high,279178.0,7.140064856351931e-15,1.2226138452657417e-14,1.0,1,
매출원가율,188,4463,0.658177,0.500688,0.594075,0.51594,0.8171,0.6715,distress_high,563393.5,1.4966273967635675e-15,2.6797593128975324e-15,1.0,1,
판관비율,188,4463,0.972242,0.28223,0.199028,0.107196,0.0983,0.7026,distress_high,589471.0,4.377872051295869e-21,1.3854025478784394e-20,1.0,1,
감가상각비율,188,4463,1.1248,0.106105,0.147113,0.065135,0.4643,0.7385,distress_high,619631.5,1.3198925889894722e-28,6.646734531851147e-28,1.0,1,
총자산회전율,188,4463,0.226485,0.370756,0.194482,0.324963,-0.5549,0.3065,normal_high,257173.0,2.2182203669551673e-19,5.837422018303071e-19,1.0,1,
유동자산회전율,188,4463,0.187963,0.234042,0.172061,0.200858,-0.1942,0.4171,normal_high,349997.0,0.00011572990734375329,0.00015639176668074767,1.0,1,
비유동자산회전율,188,4463,0.097458,0.26195,0.060088,0.130799,-0.1015,0.2946,normal_high,247173.0,1.2193371615999698e-21,4.0109775052630584e-21,1.0,1,
유형자산회전율,188,4463,0.502757,0.931917,0.018174,0.037136,-0.0118,0.331,normal_high,277696.5,3.722169428656943e-15,6.4620997025294145e-15,1.0,1,
자기자본회전율,188,4463,0.117875,0.112057,0.048789,0.06867,0.0252,0.4025,normal_high,337681.0,5.678647716069911e-06,8.55218029528601e-06,1.0,1,
투하자본회전율,188,4463,0.14313,0.325319,0.070472,0.128398,-0.0253,0.3121,normal_high,261832.0,2.255493608832654e-18,5.034583948287174e-18,1.0,1,
매출채권회전율,188,4463,0.294485,0.487051,0.081151,0.096642,-0.0161,0.4338,normal_high,363965.0,0.002066420300907651,0.002583025376134564,1.0,1,
매출채권회수기간,188,4463,0.342681,0.188037,0.164917,0.134278,0.5125,0.5575,distress_high,467806.0,0.007423108747249243,0.008965107182668167,1.0,1,
재고자산회전율,188,4463,0.043264,0.106399,0.004846,0.006697,-0.1534,0.4026,normal_high,337835.0,5.892119137944668e-06,8.76803443146528e-06,1.0,1,
