기준연도,사업자등록번호,회계년도,생애주기_최종,생애주기_점수,부실라벨_ICR3년
2015,1088140187,2015,성장기,0.0,0
2015,1088147934,2014,성숙기,3.2,0
2015,1088148011,2012,쇠퇴기,100.0,0
2015,1088149951,2015,성장기,0.0,0
2015,1088155467,2015,쇠퇴기,100.0,0
2015,1088156127,2015,성숙기,3.2,0
2015,1088162221,2015,성장기,0.0,0
2015,1088162366,2015,성장기,0.0,0
2015,1088171021,2015,쇠퇴기,100.0,0
2015,1088171297,2015,성숙기,3.2,0
2015,1088176763,2013,쇠퇴기,100.0,0
2015,1088183551,2015,도입기,75.7,0
2015,1088183809,2015,조정기,32.8,0
2015,1088184128,2015,도입기,75.7,0
2015,1088188139,2015,성숙기,3.2,0
2015,1088605341,2015,도입기,75.7,0
2015,1088609008,2015,도입기,75.7,0
2015,1098100285,2012,쇠퇴기,100.0,1
2015,1098120092,2015,조정기,32.8,0
2015,1098124026,2015,성숙기,3.2,0
2015,1098135241,2015,성숙기,3.2,0
2015,1098137496,2015,성장기,0.0,0
2015,1098138781,2015,도입기,75.7,0
2015,1098147484,2014,성숙기,3.2,0
2015,1098148182,2012,쇠퇴기,100.0,1
2015,1098151197,2015,성장기,0.0,0
2015,1098152541,2015,성숙기,3.2,0
2015,1098157492,2015,성숙기,3.2,0
2015,1098158171,2012,성숙기,3.2,1
2015,1098158545,2015,성장기,0.0,0
2015,1098161278,2015,성장기,0.0,0
2015,1098162995,2012,쇠퇴기,100.0,0
2015,1098164988,2015,성숙기,3.2,0
2015,1098165463,2015,성숙기,3.2,0
2015,1098178726,2015,조정기,32.8,0
2015,1098180178,2015,쇠퇴기,100.0,0
2015,1098180289,2015,성숙기,3.2,0
2015,1098181541,2013,성장기,0.0,0
2015,1098182365,2015,성장기,0.0,0
2015,1098197121,2015,성장기,0.0,0
2015,1098198455,2015,성장기,0.0,0
2015,1098199963,2015,성장기,0.0,0
2015,1098600806,2015,성장기,0.0,0
2015,1098600859,2012,조정기,32.8,0
2015,1098604587,2015,성숙기,3.2,0
2015,1098607624,2015,성장기,0.0,0
2015,1098610809,2015,성숙기,3.2,0
2015,1098616894,2014,도입기,75.7,0
2015,1098617345,2015,성장기,0.0,0
2015,1098618999,2015,조정기,32.8,0
2015,1098620739,2015,조정기,32.8,0
2015,1098633651,2015,성숙기,3.2,0
2015,1098635168,2015,도입기,75.7,0
2015,1098639204,2015,도입기,75.7,0
2015,1098651061,2015,성장기,0.0,0
2015,1108100801,2013,도입기,75.7,1
2015,1108114116,2014,성숙기,3.2,0
2015,1108120016,2012,쇠퇴기,100.0,1
2015,1108120812,2015,성숙기,3.2,0
2015,1108120980,2015,성숙기,3.2,0
2015,1108123615,2015,도입기,75.7,0
2015,1108124818,2015,성장기,0.0,0
2015,1108129322,2015,쇠퇴기,100.0,0
2015,1108130979,2015,성장기,0.0,0
2015,1108133656,2015,조정기,32.8,0
2015,1108133772,2015,성장기,0.0,0
2015,1108135498,2015,성숙기,3.2,0
2015,1108139344,2015,성숙기,3.2,0
2015,1108143173,2015,성숙기,3.2,0
2015,1108150956,2015,도입기,75.7,0
2015,1108154592,2015,쇠퇴기,100.0,0
2015,1108156552,2012,도입기,75.7,0
