회계년도,부실여부,컬럼,전체 행 수,이상치_행수_1%,이상치_비율_1%,이상치_행수_2%,이상치_비율_2%,이상치_행수_3%,이상치_비율_3%,이상치_행수_4%,이상치_비율_4%,이상치_행수_5%,이상치_비율_5%
2012,부실,판관비율,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,감가상각비율,214,3,1.4,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,총자산회전율,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,유동자산회전율,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,비유동자산회전율,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,유형자산회전율,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,자기자본회전율,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,투하자본회전율,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,매출채권회전율,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매출채권회수기간,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,재고자산회전율,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,재고자산보유기간,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매입채무회전율,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매입채무지급기간,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,현금전환주기_CCC,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,영업CF_유동부채,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업CF_총부채,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,매출액증가율,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업이익증가율,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,순이익증가율,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,EBITDA증가율,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,총자산증가율,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,유형자산증가율,214,3,1.4,5,2.34,14,6.54,18,8.41,22,10.28
2012,부실,자기자본증가율,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,부채증가율,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업현금흐름증가율,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,FCF증가율,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,ROA변화,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업이익률변화,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,부채비율변화,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,유동비율변화,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,종업원_diff,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,종업원_ratio,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,부채비율_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,부채비율_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,총부채비율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,총부채비율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,장기부채비율_diff,214,2,0.93,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,장기부채비율_ratio,214,2,0.93,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,장기부채의존도_diff,214,3,1.4,5,2.34,14,6.54,18,8.41,22,10.28
2012,부실,장기부채의존도_ratio,214,3,1.4,5,2.34,14,6.54,18,8.41,22,10.28
2012,부실,차입금의존도_diff,214,3,1.4,5,2.34,14,6.54,18,8.41,22,10.28
2012,부실,차입금의존도_ratio,214,3,1.4,5,2.34,14,6.54,18,8.41,22,10.28
2012,부실,순차입금비율_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,순차입금비율_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,금융부채비율_diff,214,2,0.93,2,0.93,9,4.21,11,5.14,13,6.07
2012,부실,금융부채비율_ratio,214,2,0.93,2,0.93,9,4.21,11,5.14,13,6.07
2012,부실,자기자본비율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,자기자본비율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,자본잠식률_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,자본잠식률_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,유동비율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,유동비율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,당좌비율_추정_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,당좌비율_추정_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,현금비율_diff,214,3,1.4,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,현금비율_ratio,214,3,1.4,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,순운전자본비율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,순운전자본비율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,순운전자본회전율_diff,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,순운전자본회전율_ratio,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,금융비용부담률_diff,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,금융비용부담률_ratio,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,비유동비율_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,비유동비율_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,비유동장기적합률_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,비유동장기적합률_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,유형자산비율_diff,214,3,1.4,5,2.34,7,3.27,9,4.21,22,10.28
2012,부실,유형자산비율_ratio,214,3,1.4,5,2.34,7,3.27,9,4.21,22,10.28
2012,부실,유형자산부채비율_diff,214,3,1.4,5,2.34,7,3.27,9,4.21,22,10.28
2012,부실,유형자산부채비율_ratio,214,3,1.4,5,2.34,7,3.27,9,4.21,22,10.28
2012,부실,ROA_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,ROA_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,ROE_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,ROE_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,ROIC_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,ROIC_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,총자본영업이익률_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,총자본영업이익률_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,매출총이익률_diff,214,3,1.4,3,1.4,3,1.4,12,5.61,22,10.28
2012,부실,매출총이익률_ratio,214,3,1.4,3,1.4,3,1.4,12,5.61,22,10.28
2012,부실,영업이익률_diff,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,영업이익률_ratio,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,순이익률_diff,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,순이익률_ratio,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,EBITDA마진_diff,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,EBITDA마진_ratio,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,영업현금흐름비율_diff,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,영업현금흐름비율_ratio,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,현금ROA_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,현금ROA_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,현금ROE_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,현금ROE_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매출원가율_diff,214,3,1.4,3,1.4,3,1.4,12,5.61,22,10.28
2012,부실,매출원가율_ratio,214,3,1.4,3,1.4,3,1.4,12,5.61,22,10.28
2012,부실,판관비율_diff,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,판관비율_ratio,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,감가상각비율_diff,214,3,1.4,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,감가상각비율_ratio,214,3,1.4,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,총자산회전율_diff,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,총자산회전율_ratio,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,유동자산회전율_diff,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,유동자산회전율_ratio,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,비유동자산회전율_diff,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,비유동자산회전율_ratio,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,유형자산회전율_diff,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,유형자산회전율_ratio,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,자기자본회전율_diff,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,자기자본회전율_ratio,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,투하자본회전율_diff,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,투하자본회전율_ratio,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,매출채권회전율_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매출채권회전율_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매출채권회수기간_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매출채권회수기간_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,재고자산회전율_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,재고자산회전율_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,재고자산보유기간_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,재고자산보유기간_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매입채무회전율_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매입채무회전율_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매입채무지급기간_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매입채무지급기간_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,현금전환주기_CCC_diff,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,현금전환주기_CCC_ratio,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,영업CF_유동부채_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업CF_유동부채_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업CF_총부채_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업CF_총부채_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,매출액증가율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,매출액증가율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업이익증가율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업이익증가율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,순이익증가율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,순이익증가율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,EBITDA증가율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,EBITDA증가율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,총자산증가율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,총자산증가율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,유형자산증가율_diff,214,3,1.4,5,2.34,14,6.54,18,8.41,22,10.28
2012,부실,유형자산증가율_ratio,214,3,1.4,5,2.34,14,6.54,18,8.41,22,10.28
2012,부실,자기자본증가율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,자기자본증가율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,부채증가율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,부채증가율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업현금흐름증가율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업현금흐름증가율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,FCF증가율_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,FCF증가율_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,ROA변화_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,ROA변화_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업이익률변화_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,영업이익률변화_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,부채비율변화_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,부채비율변화_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,유동비율변화_diff,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,유동비율변화_ratio,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,업력_diff,214,3,1.4,4,1.87,13,6.07,15,7.01,16,7.48
2012,부실,업력_ratio,214,3,1.4,4,1.87,13,6.07,15,7.01,16,7.48
2012,부실,매출액영업이익률_diff_industry,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,매출액영업이익률_ratio_industry,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,EBIT대매출액_diff_industry,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,EBIT대매출액_ratio_industry,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,EBITDA대매출액_diff_industry,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,EBITDA대매출액_ratio_industry,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,매출원가대매출액_diff_industry,214,3,1.4,3,1.4,3,1.4,12,5.61,22,10.28
2012,부실,매출원가대매출액_ratio_industry,214,3,1.4,3,1.4,3,1.4,12,5.61,22,10.28
2012,부실,매출액순이익률_diff_industry,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,매출액순이익률_ratio_industry,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,사내유보율_diff_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,사내유보율_ratio_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,금융비용대매출액_diff_industry,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,금융비용대매출액_ratio_industry,214,6,2.8,8,3.74,10,4.67,12,5.61,22,10.28
2012,부실,자기자본비율_diff_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,자기자본비율_ratio_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,부채비율_diff_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,부채비율_ratio_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,유동비율_diff_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,유동비율_ratio_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,당좌비율_diff_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,당좌비율_ratio_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,현금비율_diff_industry,214,3,1.4,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,현금비율_ratio_industry,214,3,1.4,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,순운전자본대총자본_diff_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,순운전자본대총자본_ratio_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,비유동비율_diff_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,비유동비율_ratio_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,비유동장기적합률_diff_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,비유동장기적합률_ratio_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,차입금의존도_diff_industry,214,3,1.4,5,2.34,14,6.54,18,8.41,22,10.28
2012,부실,차입금의존도_ratio_industry,214,3,1.4,5,2.34,14,6.54,18,8.41,22,10.28
2012,부실,총자산회전율_diff_industry,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,총자산회전율_ratio_industry,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,자기자본회전율_diff_industry,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,자기자본회전율_ratio_industry,214,3,1.4,5,2.34,7,3.27,9,4.21,11,5.14
2012,부실,비유동자산회전율_diff_industry,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,비유동자산회전율_ratio_industry,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,유형자산회전율_diff_industry,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,유형자산회전율_ratio_industry,214,3,1.4,5,2.34,7,3.27,18,8.41,22,10.28
2012,부실,재고자산회전율_diff_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,재고자산회전율_ratio_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매출채권회전율_diff_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매출채권회전율_ratio_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매입채무회전율_diff_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,매입채무회전율_ratio_industry,214,5,2.34,7,3.27,9,4.21,11,5.14,13,6.07
2012,부실,총자산증가율_diff_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,총자산증가율_ratio_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,유형자산증가율_diff_industry,214,3,1.4,5,2.34,14,6.54,18,8.41,22,10.28
2012,부실,유형자산증가율_ratio_industry,214,3,1.4,5,2.34,14,6.54,18,8.41,22,10.28
2012,부실,자기자본증가율_diff_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,자기자본증가율_ratio_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,매출액증가율_diff_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2012,부실,매출액증가율_ratio_industry,214,6,2.8,10,4.67,14,6.54,18,8.41,22,10.28
2013,정상,부채비율,2233,45,2.02,67,3.0,89,3.99,112,5.02,134,6.0
2013,정상,총부채비율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,장기부채비율,2233,22,0.99,22,0.99,22,0.99,22,0.99,22,0.99
2013,정상,장기부채의존도,2233,23,1.03,45,2.02,67,3.0,90,4.03,112,5.02
2013,정상,차입금의존도,2233,23,1.03,45,2.02,67,3.0,90,4.03,112,5.02
2013,정상,순차입금비율,2233,45,2.02,67,3.0,89,3.99,112,5.02,134,6.0
2013,정상,금융부채비율,2233,22,0.99,22,0.99,22,0.99,22,0.99,22,0.99
2013,정상,자기자본비율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,자본잠식률,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,유동비율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,당좌비율_추정,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,현금비율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,순운전자본비율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,순운전자본회전율,2233,39,1.75,61,2.73,83,3.72,106,4.75,128,5.73
2013,정상,금융비용부담률,2233,23,1.03,23,1.03,67,3.0,90,4.03,112,5.02
2013,정상,비유동비율,2233,45,2.02,67,3.0,89,3.99,112,5.02,134,6.0
2013,정상,비유동장기적합률,2233,45,2.02,67,3.0,89,3.99,180,8.06,224,10.03
2013,정상,유형자산비율,2233,23,1.03,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,유형자산부채비율,2233,23,1.03,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,ROA,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,ROE,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,ROIC,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,총자본영업이익률,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,매출총이익률,2233,23,1.03,23,1.03,134,6.0,180,8.06,224,10.03
2013,정상,영업이익률,2233,46,2.06,68,3.05,134,6.0,180,8.06,224,10.03
2013,정상,순이익률,2233,46,2.06,68,3.05,134,6.0,180,8.06,224,10.03
2013,정상,EBITDA마진,2233,46,2.06,68,3.05,134,6.0,180,8.06,224,10.03
2013,정상,영업현금흐름비율,2233,46,2.06,68,3.05,134,6.0,180,8.06,224,10.03
2013,정상,현금ROA,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,현금ROE,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,매출원가율,2233,23,1.03,23,1.03,134,6.0,180,8.06,224,10.03
2013,정상,판관비율,2233,46,2.06,68,3.05,134,6.0,180,8.06,224,10.03
2013,정상,감가상각비율,2233,23,1.03,23,1.03,134,6.0,180,8.06,224,10.03
2013,정상,총자산회전율,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,유동자산회전율,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,비유동자산회전율,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,유형자산회전율,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,자기자본회전율,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,투하자본회전율,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,매출채권회전율,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,매출채권회수기간,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,재고자산회전율,2233,42,1.88,64,2.87,86,3.85,109,4.88,131,5.87
2013,정상,재고자산보유기간,2233,42,1.88,64,2.87,86,3.85,109,4.88,131,5.87
2013,정상,매입채무회전율,2233,42,1.88,64,2.87,86,3.85,109,4.88,131,5.87
2013,정상,매입채무지급기간,2233,42,1.88,64,2.87,86,3.85,109,4.88,131,5.87
2013,정상,현금전환주기_CCC,2233,41,1.84,63,2.82,85,3.81,108,4.84,130,5.82
2013,정상,영업CF_유동부채,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,영업CF_총부채,2233,43,1.93,65,2.91,87,3.9,110,4.93,132,5.91
2013,정상,매출액증가율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,영업이익증가율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,순이익증가율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,EBITDA증가율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,총자산증가율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,유형자산증가율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,자기자본증가율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,부채증가율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,영업현금흐름증가율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,FCF증가율,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,ROA변화,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,영업이익률변화,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,부채비율변화,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,유동비율변화,2233,46,2.06,90,4.03,134,6.0,180,8.06,224,10.03
2013,정상,종업원_diff,2233,23,1.03,45,2.02,67,3.0,90,4.03,112,5.02
2013,정상,종업원_ratio,2233,23,1.03,45,2.02,67,3.0,90,4.03,112,5.02
2013,정상,부채비율_diff,2233,45,2.02,67,3.0,89,3.99,112,5.02,134,6.0
